電,,雨天,,0.25,0.07,145,109,172,0.79,13.3,100,75000,75,5.0,3.2,0.25,0.4,0.5,綿毛寶可夢,因為體毛的性質發生變化，只需要一點點體毛就能產生大量的電。有著可以屏蔽電力的光滑皮膚。
電,,雨天,,0.125,0.05,211,169,207,1.4,61.5,,75000,75,5.0,4.44,0.37,0.9,0.5,燈寶可夢,從宇宙中也能看到電龍的燈光。以前的人們會利用電龍的燈光來和遠處的夥伴互相傳遞信號。
草,,晴天,,0.05,0.05,169,186,181,0.41,5.8,,50000,50,3.0,2.775,0.15,0.35,0.5,花寶可夢,在充分沐浴了陽光後，身上的葉子就會開始旋轉。美麗花的舞蹈是南國的著名特色。
水,妖精,雨天,陰天,0.5,0.1,37,93,172,0.41,8.5,25,50000,50,3.0,3.15,0.2,0.2,0.5,水鼠寶可夢,裝滿油的尾巴能用來代替救生圈。如果只有尾巴浮在水面上，就表示牠正潛在水中吃水草。
水,妖精,雨天,陰天,0.15,0.07,112,152,225,0.79,28.5,,50000,50,3.0,3.6,0.2,0.1,0.5,水兔寶可夢,長長的耳朵是瑪力露麗重要的感應器。只要注意聽，即使是在湍急的河流中也能分辨出獵物的種類。
岩石,,多雲,,0.125,0.05,167,176,172,1.19,38.0,,75000,75,5.0,4.05,0.25,0.5,0.5,模仿寶可夢,為了不被敵人襲擊而偽裝成樹的樣子。因為雙手一年到頭都是綠色，所以冬天時立刻就會被發現是冒牌貨。
水,,雨天,,0.1,0.05,174,179,207,1.09,33.9,,50000,50,3.0,4.5,0.4,0.95,0.5,蛙寶可夢,頭上的捲毛是王者的證明。據說捲毛越長越漂亮的蚊香蛙皇，就越是能受到夥伴的尊敬。
草,飛行,晴天,強風,0.5,0.12,67,94,111,0.41,0.5,25,50000,50,3.0,4.5,0.25,0.6,0.5,棉草寶可夢,能隨風輕輕飄浮的寶可夢。如果感到有強風要來的跡象，夥伴之間就會互相綁緊葉子，做好不被強風吹走的準備。
草,飛行,晴天,強風,0.25,0.07,91,120,146,0.61,1.0,100,50000,50,3.0,4.5,0.28,0.7,0.5,棉草寶可夢,氣溫超過１８度就會開花。開花方式會隨著溫度的不同而變化，所以有時也會用來代替溫度計。
草,飛行,晴天,強風,0.125,0.05,118,183,181,0.79,3.0,,50000,50,3.0,3.562,0.25,1.0,0.5,棉草寶可夢,會乘著溫暖的南風飛越大海，一直飛到外國的寶可夢。遇到冷空氣就會降落到地面上。
一般,,多雲,,0.2,0.09,136,112,146,0.79,11.5,100,50000,50,3.0,3.42,0.25,0.5,0.5,長尾寶可夢,一直用動作靈活的尾巴前端來代替手掌，結果雙手反而變得不太靈活的寶可夢。
草,,晴天,,0.5,0.09,55,55,102,0.3,1.8,50,50000,50,3.0,2.4,0.15,0.15,0.5,種子寶可夢,為了將體內儲存的營養保留到進化那一刻，牠幾乎動也不動。平時什麼都不吃，就只會喝朝露。
草,,晴天,,0.1,0.07,185,135,181,0.79,8.5,,50000,50,3.0,3.75,0.2,0.75,0.5,太陽寶可夢,會從太陽的能量中製造出營養。在氣溫高的白天會頻繁地活動，太陽下山後會突然變得一動也不動。
蟲,飛行,雨天,強風,0.3,0.1,154,94,163,1.19,38.0,100,50000,50,3.0,5.0,0.2,1.5,0.5,薄翼寶可夢,不轉動眼珠就可以３６０度環視。擅長急停和轉向，很快便能將盯上的獵物追得走投無路。
水,地面,雨天,晴天,0.4,0.1,75,66,146,0.41,8.5,50,50000,50,3.0,3.375,0.15,0.5,0.5,水魚寶可夢,平時生活在水中，覓食等時候偶爾會來到陸地上。在陸地上會用有毒的黏液覆蓋身體。
水,地面,雨天,晴天,0.15,0.07,152,143,216,1.4,75.0,,50000,50,3.0,4.5,0.5,1.0,0.5,水魚寶可夢,會在水中張開嘴巴，然後什麼都不做靜靜等著食物自己碰巧跳進來。因為不會動，所以肚子也不怎麼會餓。
超能力,,強風,,0.125,0.05,261,175,163,0.89,26.5,,75000,75,5.0,3.562,0.22,0.4,0.875,太陽寶可夢,對自己認可的訓練家極為忠誠。據說為了保護訓練家的安全，預知能力變得非常發達。
惡,,起霧,,0.125,0.05,126,240,216,0.99,27.0,,75000,75,5.0,3.5,0.22,0.4,0.875,月光寶可夢,受到月亮波動影響而進化的寶可夢。會一直潛伏在黑暗中觀察對手。發動襲擊時身上的圈圈會發光。
惡,飛行,起霧,強風,0.2,0.1,175,87,155,0.51,2.1,100,50000,50,3.0,2.775,0.15,0.3,0.5,黑暗寶可夢,據說會帶來不幸，因此曾受到世人恐懼。對閃閃發亮的東西很有興趣，會試著去搶女性的戒指。
水,超能力,雨天,強風,0.1,0.05,177,180,216,2.01,79.5,,50000,50,3.0,4.2,0.6,0.91,0.5,王者寶可夢,雖然每天都為了解開世界上的謎團進行著研究，但把頭上的大舌貝摘掉後，好像就會把研究成果忘得一乾二淨。
毒,超能力,陰天,強風,0.1,0.05,190,180,216,1.8,79.5,,50000,50,3.0,4.2,0.6,0.91,0.5,詛咒師寶可夢,受到進化的衝擊和毒素的影響，大舌貝的智力飆升到了可以控制呆呆王的程度。
幽靈,,起霧,,0.3,0.07,167,154,155,0.71,1.0,100,50000,50,3.0,3.75,0.28,0.6,0.5,夜啼寶可夢,能用啜泣般的叫聲嚇唬對方。好像會用紅色的珠子吸收對方的恐懼之心，用來作為自己的營養。
超能力,,強風,,0.3,0.1,136,91,134,0.51,5.0,,75000,75,5.0,4.125,0.4,0.5,無性別,象徵寶可夢,身體像是古代文字的寶可夢。雖然已有人在研究先出現的是文字還是未知圖騰，但至今仍是個謎。
超能力,,強風,,0.25,0.07,60,106,382,1.3,28.5,,50000,50,3.0,4.312,0.4,0.91,0.5,忍耐寶可夢,２隻以上聚在一起就會開始比賽耐力，就算肚子餓了也會一直忍耐下去，果然翁的訓練家對此要多加注意。
一般,超能力,多雲,強風,0.3,0.07,182,133,172,1.5,41.5,,50000,50,3.0,4.5,0.32,0.6,0.5,長頸寶可夢,尾巴上的腦袋裡也有小小的大腦。會對氣味和聲音產生反應發動攻擊，因此從後面靠近的話會被突然咬住。
蟲,,雨天,,0.4,0.12,108,122,137,0.61,7.2,50,75000,75,5.0,3.0,0.3,0.7,0.5,蓑衣蟲寶可夢,會掛在樹枝上等待獵物。如果有誰搖動樹幹打擾牠進食，牠就會落到地上並突然爆炸。
蟲,鋼,雨天,下雪,0.15,0.07,161,205,181,1.19,125.8,,75000,75,5.0,4.7,0.6,1.35,0.5,蓑衣蟲寶可夢,本體在鋼鐵外殼的裡面。雖然捕捉獵物時會打開外殼，但速度太快無法看清裡面的樣子。
一般,,多雲,,0.3,0.2,131,128,225,1.5,14.0,,50000,50,3.0,4.5,0.364,0.8,0.5,地蛇寶可夢,這種寶可夢會用鑽頭般的尾巴向後挖掘地面，在地下深處製造形狀複雜的巢穴。
地面,飛行,晴天,強風,0.2,0.07,143,184,163,1.09,64.8,100,75000,75,5.0,4.125,0.3,0.7,0.5,飛蠍寶可夢,會悄無聲息地用滑翔的方式滑過空中。能用雙臂上的大爪子和腳上的爪子抓住獵物的臉，然後刺入毒刺。
鋼,地面,下雪,晴天,0.1,0.05,148,272,181,9.19,400.0,,75000,75,5.0,6.0,1.0,1.0,0.5,鐵蛇寶可夢,在地下住得比大岩蛇還深。會朝著地球的中心挖掘，有時深度可達１公里。
妖精,,陰天,,0.4,0.1,137,85,155,0.61,7.8,50,50000,50,3.0,4.125,0.25,0.5,0.25,妖精寶可夢,如果露出獠牙擺出可怕的表情，小型寶可夢就會被嚇跑。看著對方逃走的布魯看起來有些寂寞。
妖精,,陰天,,0.15,0.08,212,131,207,1.4,48.7,,50000,50,3.0,4.5,0.45,1.1,0.25,妖精寶可夢,下顎十分發達的寶可夢。因為獠牙太重而歪著脖子。除非受到驚嚇，否則不會胡亂咬人。
水,毒,雨天,陰天,0.3,0.08,184,138,163,0.51,3.9,,50000,50,3.0,4.125,0.21,0.7,0.5,氣球寶可夢,會利用吞進體內的水的力量將全身的毒針一起發射出去。是不太擅長游泳的寶可夢。
蟲,鋼,雨天,下雪,0.05,0.05,236,181,172,2.01,125.0,,75000,75,5.0,4.0,0.5,0.1,0.5,鉗子寶可夢,有著鋼鐵般堅硬的身體，普通的攻擊根本無法傷其分毫。會揮動翅膀調節體溫。
蟲,岩石,雨天,多雲,0.3,0.07,17,396,85,0.61,20.5,,50000,50,3.0,3.75,0.2,0.8,0.5,發酵寶可夢,會待在岩石下面一邊吃著甲殼裡儲存的樹果一邊隱藏自己。樹果和體液混合後會變成果汁。
蟲,格鬥,雨天,陰天,0.3,0.09,234,179,190,1.5,54.0,,50000,50,3.0,5.25,0.4,1.2,0.5,獨角寶可夢,會筆直地鑽進對手的懷裡，然後用強壯的角頂起對手並拋出去。有著連大樹都可以連根拔起的力量。
惡,冰,起霧,下雪,0.2,0.07,189,146,146,0.89,28.0,100,50000,50,3.0,3.42,0.25,0.25,0.5,鉤爪寶可夢,會把手腳上的鉤爪插進樹幹來爬樹。趁著父母不在的空檔，偷吃樹上巢穴裡的蛋。
一般,,多雲,,0.5,0.2,142,93,155,0.61,8.8,50,50000,50,3.0,4.0,0.3,0.6,0.5,小熊寶可夢,不停舔著滲入了蜜糖的手掌。熊寶寶的蜜糖是由水果和大針蜂採集的花粉混合後製成的。
一般,,多雲,,0.15,0.07,236,144,207,1.8,125.8,,50000,50,3.0,3.15,0.5,0.5,0.5,冬眠寶可夢,據說森林裡到處都是圈圈熊用來收集食物的大樹和小河。每天都會為了收集食物在森林裡走動。
火,,晴天,,0.3,0.1,118,71,120,0.71,35.0,50,10000,25,1.0,3.375,0.15,0.8,0.5,熔岩寶可夢,雖然體內有灼熱的熔岩不斷捲動，但變冷後就會凝固崩裂，身體也會因此變小。
火,岩石,晴天,多雲,0.125,0.06,139,191,137,0.79,55.0,,10000,25,1.0,4.5,0.25,0.8,0.5,熔岩寶可夢,殼是由皮膚冷卻後凝固而成的。只要碰一下就會崩裂成碎片。進入熔岩中就會恢復到原來的大小。
冰,地面,下雪,晴天,0.3,0.1,90,69,137,0.41,6.5,25,50000,50,3.0,4.125,0.22,0.6,0.5,小豬寶可夢,會用鼻子摩擦地面覓食。喜歡吃枯草下長出的蘑菇。偶爾還會挖到溫泉。
冰,地面,下雪,晴天,0.125,0.06,181,138,225,1.09,55.8,100,50000,50,3.0,3.919,0.6,0.6,0.5,野豬寶可夢,為了抵禦刺骨的嚴寒，身上覆蓋著又厚又長的毛皮。會用牙齒挖出埋在冰裡的食物。
水,岩石,雨天,多雲,0.3,0.12,118,156,146,0.61,5.0,,50000,50,3.0,2.993,0.25,0.65,0.25,珊瑚寶可夢,珊瑚枝在沐浴陽光後會發出七彩光芒，非常好看。就算折斷，也能在一夜之間長回原樣。
水,,雨天,,0.5,0.1,127,69,111,0.61,12.0,50,10000,25,1.0,2.5,0.15,0.1,0.5,噴射寶可夢,會用腹肌將喝下的水猛烈噴出，擊落在空中飛行的獵物。快要進化時會沿河而下。
水,,雨天,,0.15,0.07,197,141,181,0.89,28.5,,10000,25,1.0,4.5,0.4,0.9,0.5,噴射寶可夢,會用帶著吸盤的手臂纏住對手，在對手無法動彈時給予致命一擊。打不過對手時會噴出墨汁逃走。
冰,飛行,下雪,強風,0.2,0.2,128,90,128,0.89,16.0,,75000,75,5.0,3.746,0.3,0.8,0.5,搬運寶可夢,會把食物裹在尾巴裡搬運的寶可夢。有的冒險家是靠著從信使鳥那裡分到的食物才成功登上了聖母峰。
冰,飛行,下雪,強風,0.2,0.2,128,90,128,0.89,16.0,,75000,75,5.0,3.746,0.3,0.8,0.5,搬運寶可夢,會把食物裹在尾巴裡搬運的寶可夢。有的冒險家是靠著從信使鳥那裡分到的食物才成功登上了聖母峰。
水,飛行,雨天,強風,0.3,0.07,148,226,163,2.11,220.0,,75000,75,5.0,4.6,0.25,1.0,0.5,風箏寶可夢,在晴朗的日子可以看到在海上優雅跳躍的巨翅飛魚群。就算被鐵炮魚吸附在身上也不會在意。
鋼,飛行,下雪,強風,0.2,0.09,148,226,163,1.7,50.5,,75000,75,5.0,4.5,0.364,1.2,0.5,鋼甲鳥寶可夢,全身覆蓋著堅硬的鎧甲。會以時速３００公里的速度在空中飛行，並用鋒利如刀的翅膀切割對手。
惡,火,起霧,晴天,0.4,0.1,152,83,128,0.61,10.8,50,50000,50,3.0,3.0,0.2,0.45,0.5,陰暗寶可夢,會用各種不同的叫聲聯絡夥伴，並將獵物逼入絕境。優秀的團隊合作能力在寶可夢中首屈一指。
惡,火,起霧,晴天,0.15,0.06,224,144,181,1.4,35.0,,50000,50,3.0,4.5,0.4,0.8,0.5,陰暗寶可夢,頭上的角又大又向後彎的黑魯加就是群體中的首領。誰當首領是透過夥伴間的相互爭鬥來決定。
水,龍,雨天,強風,0.1,0.05,194,194,181,1.8,152.0,,50000,50,3.0,4.875,0.4,0.3,0.5,龍寶可夢,棲息在沒有生物居住的深海。在很長一段時間裡，人們相信刺龍王的哈欠能引發洶湧捲動的海流。
地面,,晴天,,0.5,0.2,107,98,207,0.51,33.5,50,50000,50,3.0,3.75,0.25,0.5,0.5,長鼻寶可夢,在河邊挖掘豎坑生活。會在住處附近蓋上鼻子標記，以此來告訴夥伴這裡是自己的地盤。
地面,,晴天,,0.125,0.07,214,185,207,1.09,120.0,,50000,50,3.0,5.4,0.45,1.0,0.5,鎧甲寶可夢,最擅長的攻擊是將身體捲成一團，在高速滾動的同時猛撞向對手。一旦開始滾動就很難停下來。
一般,,多雲,,0.05,0.05,198,180,198,0.61,32.5,100,50000,50,3.0,3.75,0.25,0.7,無性別,虛擬寶可夢,由人類使用科學的力量所製造。因為裝有人工智能，會靠自己逐漸學會新的行為和情感。
一般,,多雲,,0.3,0.08,192,131,177,1.4,71.2,,50000,50,3.0,3.65,0.3,0.7,0.5,大角寶可夢,由於形狀完美的角作為藝術品可以賣出高價，因此這種寶可夢曾遭到濫捕而差點滅絕。
一般,,多雲,,0.25,0.07,40,83,146,1.19,58.0,,,9999999,3.0,4.05,0.37,0.95,0.5,畫畫寶可夢,會用尾巴前端滲出的體液在地盤四周畫上自己的標記。至今已發現了５０００種標記。
格鬥,,陰天,,,0.2,64,64,111,0.71,21.0,25,10000,25,5.0,2.9,0.2,0.5,全男性,打鬥寶可夢,如果不每天鍛鍊就會累積壓力。所以訓練家在培育牠的時候，必須在日程管理上多費一些功夫。
格鬥,,陰天,,0.1,0.05,173,207,137,1.4,48.0,,75000,75,5.0,4.5,0.5,1.0,全男性,倒立寶可夢,高速旋轉時施展出的腳踢是兼具攻擊與防禦的出色招式。比起走路，旋轉著前進會來得更快。
冰,超能力,下雪,強風,0.25,0.2,153,91,128,0.41,6.0,25,10000,25,5.0,3.0,0.2,0.2,全女性,親吻寶可夢,會精力十足地跑來跑去，但經常摔倒。慢慢爬起來後，會跑到湖邊去照自己的臉，看看有沒有哪裡弄髒了。
電,,雨天,,,0.2,135,101,128,0.61,23.5,25,10000,25,5.0,3.375,0.3,0.6,0.75,電氣寶可夢,如果體內儲存的電力在碰觸到金屬後放電放光的話，就會一圈圈轉動雙臂再次充電。
火,,晴天,,,0.2,151,99,128,0.71,21.4,25,10000,25,5.0,3.229,0.3,0.3,0.75,火種寶可夢,從嘴裡噴出黃色火焰是健康的證明，但疲勞的時候就會混雜著黑煙。
一般,,多雲,,0.2,0.08,157,193,216,1.19,75.5,,75000,75,5.0,4.05,0.45,1.1,全女性,乳牛寶可夢,每天可以生產２０公升的牛奶。甜甜的牛奶無論大人小孩都非常喜歡。喝不慣牛奶的人則會製成優格來食用。
一般,,多雲,,0.05,0.05,129,169,496,1.5,46.8,,75000,75,5.0,5.25,0.7,0.91,全女性,幸福寶可夢,用蓬鬆的體毛感知到悲傷的心時，無論多遠牠都會飛奔而去，並將能帶來笑容的幸運蛋分給對方。
電,,雨天,,0.02,0.04,241,195,207,1.91,178.0,,100000,100,20.0,5.25,0.55,0.91,無性別,天雷寶可夢,體內蘊藏著雷電般速度的寶可夢。牠的長嚎就像天雷落地一般，能震動空氣，搖撼大地。
火,,晴天,,0.02,0.04,235,171,251,2.11,198.0,,100000,100,20.0,5.25,0.55,0.91,無性別,火山寶可夢,體內蘊藏著熔岩般熱情的寶可夢。被認為是從火山的爆發中誕生，能噴出燃盡一切的火焰。
水,,雨天,,0.02,0.04,180,235,225,2.01,187.0,,100000,100,20.0,5.25,0.65,1.35,無性別,極光寶可夢,體內蘊藏著泉水般溫柔的寶可夢。會用滑行般的動作在大地上奔跑，有著淨化濁水的力量。
岩石,地面,多雲,晴天,0.4,0.1,115,93,137,0.61,72.0,25,75000,75,5.0,2.9,0.2,0.5,0.5,岩石膚寶可夢,在地下深處誕生的幼基拉斯如果不把泥土吃光到地面上去的話，就無法見到父母。
岩石,地面,多雲,晴天,0.1,0.07,155,133,172,1.19,152.0,100,75000,75,5.0,3.7,0.6,1.2,0.5,子彈寶可夢,會壓縮體內製造的氣體，然後猛烈噴射出去讓自己飛行。身體就算撞上鋼鐵也不怕。
岩石,惡,多雲,起霧,0.05,0.04,251,207,225,2.01,202.0,,75000,75,5.0,4.3,0.65,0.91,0.5,鎧甲寶可夢,有著為建造自己的住所而讓一座大山崩塌的強大力量。會為了尋找戰鬥對手而在山間徘徊。
超能力,飛行,強風,,0.02,0.04,193,310,235,5.21,216.0,,100000,100,20.0,5.0,1.6,4.0,無性別,潛水寶可夢,有著只要輕輕揮動翅膀就能吹走房屋的破壞力，因此躲在不為人知的海底生活。
火,飛行,晴天,強風,0.02,0.04,239,244,214,3.81,199.0,,100000,100,20.0,4.5,1.2,3.7,無性別,虹色寶可夢,據說在不同角度的光線照射下，會閃耀七彩光芒的羽毛能帶來幸福。據說牠住在彩虹的腳下。
超能力,草,強風,晴天,1,,210,210,225,0.61,5.0,,100000,100,20.0,3.12,0.25,0.6,無性別,時空穿越寶可夢,從未來穿越時光而來的寶可夢。一般認為只要時拉比出現，就會有光明的未來在等著我們。
草,,晴天,,0.2,0.1,124,94,120,0.51,5.0,25,10000,25,3.0,3.0,0.25,0.6,0.875,林蜥寶可夢,能夠用腳底的小刺鉤住垂直的牆壁攀爬。會甩動粗粗的尾巴擊打對手。
草,,晴天,,0.1,0.07,172,120,137,0.89,21.6,100,10000,25,3.0,4.0,0.25,0.6,0.875,林蜥寶可夢,靠著身上長出的葉子，可以方便地在森林裡隱藏身形躲避敵人。是生活在密林裡的爬樹高手。
草,,晴天,,0.05,0.05,223,169,172,1.7,52.2,,10000,25,3.0,5.0,0.25,0.6,0.875,密林寶可夢,身上長出的葉子非常鋒利。會用敏捷的動作在樹枝間跳來跳去，從敵人的頭上或背後猛撲過去。
火,,晴天,,0.2,0.1,130,87,128,0.41,2.5,25,10000,25,3.0,3.0,0.2,0.6,0.875,雛雞寶可夢,會緊貼著訓練家搖搖晃晃地走路。能從嘴裡噴出攝氏１０００度的灼熱火球把對手燒焦。
火,格鬥,晴天,陰天,0.1,0.07,163,115,155,0.89,19.5,100,10000,25,3.0,4.0,0.2,0.6,0.875,幼雞寶可夢,會在山野間跑來跑去鍛鍊腳力。能用兼具速度和力量的腿在１秒內連踢１０次。
火,格鬥,晴天,陰天,0.05,0.05,240,141,190,1.91,52.0,,10000,25,3.0,5.5,0.7,0.6,0.875,猛火寶可夢,戰鬥時會從手腕噴出灼熱的火焰，勇敢地迎戰對手。對手越強，火焰就會燒得越旺。
水,,雨天,,0.2,0.1,126,93,137,0.41,7.6,25,10000,25,3.0,3.0,0.2,0.6,0.875,沼魚寶可夢,頭上的鰭是非常靈敏的雷達。可以不靠眼睛，從水或空氣的流動中感知周圍的狀況。
水,地面,雨天,晴天,0.1,0.07,156,133,172,0.71,28.0,100,10000,25,3.0,3.0,0.2,0.4,0.875,沼魚寶可夢,為了讓自己可以在地面上生活，牠的身體表面包覆著一層薄薄的黏膜。會在退潮後的海岸邊玩泥巴。
水,地面,雨天,晴天,0.05,0.05,208,175,225,1.5,81.9,,10000,25,3.0,5.0,0.4,0.8,0.875,沼魚寶可夢,這種寶可夢有著能輕鬆拖動１噸以上岩石的力量。視力好到在混濁的水中也能看清。
惡,,起霧,,0.5,0.2,96,61,111,0.51,13.6,50,10000,25,1.0,3.0,0.15,0.6,0.5,緊咬寶可夢,看到會動的東西就會立刻咬上去。雖然在獵物精疲力盡之前會一直追著不放，但如果受到反擊，有時也會嚇得跌倒。
惡,,起霧,,0.2,0.07,171,132,172,0.99,37.0,,10000,25,1.0,4.0,0.25,0.6,0.5,緊咬寶可夢,當牠發出兇猛的吼聲並壓低身體時，就是牠準備發動攻擊的前兆。會用鋒利的尖牙一口咬住對手。
一般,,多雲,,0.5,0.2,58,80,116,0.4,17.5,50,10000,25,1.0,3.0,0.25,0.6,0.5,豆貍寶可夢,之所以總是呈鋸齒形到處亂逛，是因為牠的好奇心非常旺盛，對看到的各種東西都充滿興趣。
惡,一般,起霧,多雲,0.5,0.2,58,80,116,0.4,17.5,25,10000,25,1.0,3.5,0.25,0.6,0.5,豆貍寶可夢,一直在奔跑，永遠靜不下來。如果發現了其他的寶可夢，就會故意撞上去挑起事端。
一般,,多雲,,0.2,0.07,142,128,186,0.5,32.5,,10000,25,1.0,4.0,0.15,0.6,0.5,猛衝寶可夢,會筆直地向前猛衝，遇到障礙物時會直角轉彎來躲避。非常不擅長應付平緩的彎道。
惡,一般,起霧,多雲,0.2,0.07,142,128,186,0.5,32.5,100,10000,25,1.0,4.0,0.15,0.6,0.5,猛衝寶可夢,會用長舌頭挑釁獵物。一旦獵物被自己激怒，便會猛烈地衝撞上去。
蟲,,雨天,,0.5,0.2,75,59,128,0.3,3.6,12,10000,25,1.0,2.0,0.1,0.6,0.5,蟲寶寶寶可夢,會用尾部的刺剝開樹皮，以滲出的樹汁為食糧。長著吸盤的腳即使在玻璃上也不會打滑。
蟲,,雨天,,0.25,0.09,60,77,137,0.61,10.0,50,10000,25,1.0,3.0,0.25,0.6,0.5,蛹寶可夢,為了不讓自己掉落，將絲線纏在樹枝上支撐身體並等待著進化。會從小洞觀察外面的狀況。
蟲,飛行,雨天,強風,0.125,0.06,189,98,155,0.99,28.4,,10000,25,1.0,4.0,0.25,0.6,0.5,蝴蝶寶可夢,非常喜歡甜蜜花粉的寶可夢。如果把開著花的花盆放在窗邊，牠就一定會飛過來採集花粉。
蟲,,雨天,,0.25,0.09,60,77,137,0.71,11.5,50,10000,25,1.0,3.0,0.25,0.6,0.5,蛹寶可夢,盾甲繭的身體是由口中吐出的細絲包裹身體後硬化形成的。牠會在繭裡準備進化。
蟲,毒,雨天,陰天,0.125,0.06,98,162,155,1.19,31.6,,10000,25,1.0,5.0,0.25,0.6,0.5,毒蛾寶可夢,有著被燈光吸引的習性。被路燈引誘的毒粉蛾群會把行道樹上的葉子吃得一塌糊塗。
水,草,雨天,晴天,0.5,0.2,71,77,120,0.51,2.6,25,50000,50,3.0,4.0,0.25,0.6,0.5,浮萍寶可夢,浮在池塘或湖泊的水面上生活。雖然葉子枯萎了就會變弱，但偶爾會為了尋找清水而在陸地上移動。
水,草,雨天,晴天,0.25,0.09,112,119,155,1.19,32.5,100,50000,50,3.0,5.0,0.25,0.6,0.5,爽朗寶可夢,夜行性，太陽下山後就會開始活動。如果看到釣魚的人，就會從水中拉扯釣線搗亂來取樂。
水,草,雨天,晴天,0.125,0.06,173,176,190,1.5,55.0,,50000,50,3.0,5.0,0.25,0.7,0.5,樂天寶可夢,如果聽到歡樂的音樂就會開始跳舞。據說會被郊遊的孩子們的合唱吸引而現身。
草,,晴天,,0.5,0.2,71,77,120,0.51,4.0,25,50000,50,3.0,3.0,0.25,0.6,0.5,橡實寶可夢,會把頭頂黏在樹枝上懸掛著吸收水分。水喝得越多，身體就會越有光澤。
草,惡,晴天,起霧,0.25,0.09,134,78,172,0.99,28.0,100,50000,50,3.0,4.0,0.25,0.6,0.5,捉弄寶可夢,住在茂密森林裡的寶可夢。偶爾會從森林裡出來嚇人。最討厭自己的長鼻子被抓住。
草,惡,晴天,起霧,0.125,0.06,200,121,207,1.3,59.6,,50000,50,3.0,5.0,0.6,0.8,0.5,邪惡寶可夢,據說居住在樹齡超過１０００年的大樹頂上的謎之寶可夢。會用葉片團扇掀起強風。
一般,飛行,多雲,強風,0.5,0.2,106,61,120,0.3,2.3,50,10000,25,1.0,3.0,0.15,0.6,0.5,幼燕寶可夢,不管面對多麼強大的對手都會勇敢挑戰。有著就算輸了也不會氣餒的骨氣。肚子餓了就會大聲痛哭。
一般,飛行,多雲,強風,0.2,0.07,185,124,155,0.71,19.8,,10000,25,1.0,4.0,0.25,0.6,0.5,燕子寶可夢,會盤旋在遙遠的高空，發現獵物後就會俯衝而下，用腳爪緊緊抓住獵物令其無法逃脫。
水,飛行,雨天,強風,0.5,0.2,106,61,120,0.61,9.5,50,50000,50,3.0,3.0,0.25,0.6,0.5,海鷗寶可夢,有著用鳥嘴銜著食物和重要的東西，把它們藏到各處的習性。會乘著風滑翔般地在空中飛行。
水,飛行,雨天,強風,0.2,0.07,175,174,155,1.19,28.0,,50000,50,3.0,5.0,0.7,0.6,0.5,水鳥寶可夢,把小型寶可夢和蛋放進鳥嘴裡運送的空中送貨員。會在海邊的峭壁上築巢。
超能力,妖精,強風,陰天,0.4,0.09,79,59,99,0.41,6.6,25,75000,75,5.0,3.0,0.15,0.6,0.5,心情寶可夢,能用頭上的角感應人的情緒。雖然幾乎不會出現在人的面前，但感知到積極樂觀的情緒時會靠近過來。
超能力,妖精,強風,陰天,0.1,0.06,117,90,116,0.79,20.2,100,75000,75,5.0,4.0,0.25,0.6,0.5,感情寶可夢,據說經常接觸到訓練家開朗情緒的奇魯莉安會成長得十分美麗。會用發達的頭腦來操縱精神力量。
超能力,妖精,強風,陰天,0.05,0.05,237,195,169,1.6,48.4,,75000,75,5.0,5.0,0.25,0.6,0.5,包容寶可夢,據說在使用預知未來的能力察覺到訓練家有危險時，就會使出最強的精神能量。
蟲,水,雨天,,0.5,0.2,93,87,120,0.51,1.7,50,10000,25,1.0,3.0,0.25,0.6,0.5,水黽寶可夢,爪尖會分泌出油脂，因此能在水面上像滑行般地行走。以池塘或湖泊裡的微生物為食。
蟲,飛行,雨天,強風,0.2,0.07,192,150,172,0.79,3.6,,10000,25,1.0,4.0,0.4,0.6,0.5,眼珠寶可夢,會用觸角上的眼珠花紋威嚇敵人。能用４片翅膀像直升機一樣在空中前後左右自由移動。
草,,晴天,,0.5,0.2,74,110,155,0.41,4.5,50,50000,50,3.0,3.0,0.25,0.6,0.5,蘑菇寶可夢,棲息在森林深處潮濕的地面上。經常一動不動地待在落葉下面。以落葉堆積起來後形成的腐葉土為食。
草,格鬥,晴天,陰天,0.2,0.07,241,144,155,1.19,39.2,,50000,50,3.0,4.5,0.25,0.8,0.5,蘑菇寶可夢,會用輕巧的步法接近敵人，然後用能伸縮的手臂出拳。有著能令拳擊手汗顏的技術。
一般,,多雲,,0.4,0.09,104,92,155,0.79,24.0,25,75000,75,5.0,3.0,0.25,0.6,0.5,懶人寶可夢,每天會趴上２０小時以上的時間。因為身體幾乎動也不動，所以１天只要吃３片葉子就吃飽了。
一般,,多雲,,0.1,0.06,159,145,190,1.4,46.5,100,75000,75,5.0,5.0,0.4,0.6,0.5,暴猿寶可夢,一直在蠢蠢欲動，想要大鬧一番。甚至連１分鐘都坐不住。如果不動就會累積壓力。
一般,,多雲,,0.05,0.05,290,166,284,2.01,130.5,,75000,75,5.0,5.0,0.8,0.6,0.5,怕麻煩寶可夢,整天躺著生活的寶可夢。會吃伸手能及的地方長出來的草，如果草吃光了，就會很不情願地換個地方。
蟲,地面,雨天,晴天,0.2,0.1,80,126,104,0.51,5.5,50,75000,75,5.0,3.12,0.15,0.6,0.5,入門寶可夢,長年生活在漆黑的土裡。會從樹根吸取營養，動也不動地等待進化的時刻到來。
